id,time,latitude,longitude,speed
116,1996120318,143N,833E,55
116,1996120400,144N,829E,55
116,1996120406,145N,826E,65
116,1996120412,145N,823E,75
116,1996120418,145N,822E,75
116,1996120500,145N,820E,75
116,1996120506,144N,818E,65
116,1996120512,142N,815E,60
116,1996120518,140N,813E,55
116,1996120600,138N,811E,55
116,1996120606,135N,808E,50
116,1996120612,130N,805E,45
116,1996120618,125N,798E,35
116,1996120700,122N,788E,30
116,1996120706,121N,775E,20
116,1996120712,119N,763E,15
117,1997051300,32N,919E,15
117,1997051306,33N,919E,15
117,1997051312,35N,918E,15
117,1997051318,37N,917E,15
117,1997051400,40N,916E,20
117,1997051406,44N,916E,25
117,1997051412,51N,914E,30
117,1997051418,62N,908E,35
117,1997051500,72N,904E,40
117,1997051506,80N,902E,45
117,1997051512,83N,903E,50
117,1997051518,86N,904E,50
117,1997051600,90N,906E,50
117,1997051606,97N,910E,50
117,1997051612,106N,913E,55
117,1997051618,116N,915E,60
117,1997051700,126N,915E,65
117,1997051706,136N,912E,70
117,1997051712,144N,907E,75
117,1997051718,152N,904E,80
117,1997051800,162N,902E,90
117,1997051806,172N,903E,95
117,1997051812,183N,904E,100
117,1997051818,193N,905E,105
117,1997051900,202N,908E,110
117,1997051906,211N,911E,115
117,1997051912,221N,916E,115
117,1997051918,232N,923E,90
117,1997052000,255N,947E,65
117,1997052006,278N,975E,50
118,1997091918,142N,840E,15
118,1997092000,131N,838E,15
118,1997092006,132N,837E,15
118,1997092012,133N,836E,15
118,1997092018,134N,835E,15
118,1997092100,135N,835E,20
118,1997092106,137N,834E,20
118,1997092112,139N,834E,20
118,1997092118,141N,833E,25
118,1997092200,143N,832E,25
118,1997092206,145N,831E,25
118,1997092212,147N,831E,25
118,1997092218,150N,830E,25
118,1997092300,152N,829E,25
118,1997092306,153N,827E,25
118,1997092312,154N,824E,25
118,1997092318,157N,823E,25
118,1997092400,161N,823E,30
118,1997092406,165N,825E,30
118,1997092412,169N,827E,30
118,1997092418,172N,832E,35
118,1997092500,173N,838E,35
118,1997092506,176N,844E,35
118,1997092512,181N,849E,35
118,1997092518,188N,857E,45
118,1997092600,194N,867E,55
118,1997092606,200N,880E,55
118,1997092612,210N,894E,60
118,1997092618,218N,904E,65
118,1997092700,226N,912E,65
118,1997092706,237N,923E,65
118,1997092712,248N,934E,35
118,1997092718,260N,944E,25
119,1997110400,78N,687E,15
119,1997110406,78N,683E,15
119,1997110412,79N,679E,15
119,1997110418,80N,676E,15
119,1997110500,80N,673E,15
119,1997110506,81N,668E,15
119,1997110512,83N,660E,15
119,1997110518,85N,652E,15
119,1997110600,89N,645E,15
119,1997110606,91N,636E,15
119,1997110612,92N,626E,15
119,1997110618,94N,613E,15
119,1997110700,95N,603E,20
119,1997110706,95N,593E,25
119,1997110712,98N,582E,25
119,1997110718,101N,566E,30
119,1997110800,102N,555E,35
119,1997110806,103N,546E,35
119,1997110812,105N,536E,35
119,1997110818,106N,527E,30
119,1997110900,109N,517E,30
119,1997110906,112N,511E,35
119,1997110912,114N,509E,35
119,1997110918,117N,508E,20
119,1997111000,119N,507E,20
119,1997111006,123N,505E,20
120,1997110212,79N,816E,15
120,1997110218,77N,815E,15
120,1997110300,75N,814E,15
120,1997110306,74N,813E,15
120,1997110312,73N,812E,15
120,1997110318,72N,811E,15
120,1997110400,72N,810E,15
120,1997110406,72N,808E,15
120,1997110412,73N,807E,15
120,1997110418,74N,806E,15
120,1997110500,76N,805E,15
120,1997110506,78N,804E,20
120,1997110512,80N,803E,20
120,1997110518,82N,802E,20
120,1997110600,85N,801E,20
120,1997110606,91N,801E,20
120,1997110612,97N,802E,20
120,1997110618,100N,802E,20
120,1997110700,102N,801E,20
120,1997110706,102N,799E,20
120,1997110712,102N,795E,20
120,1997110718,103N,790E,20
120,1997110800,103N,781E,20
120,1997110806,103N,771E,20
120,1997110812,103N,760E,25
120,1997110818,103N,749E,25
120,1997110900,103N,737E,25
120,1997110906,107N,726E,25
120,1997110912,110N,716E,25
120,1997110918,113N,706E,30
120,1997111000,115N,698E,30
120,1997111006,117N,690E,35
120,1997111012,119N,682E,35
120,1997111018,122N,674E,45
120,1997111100,125N,667E,50
120,1997111106,128N,661E,55
120,1997111112,132N,655E,55
120,1997111118,135N,651E,55
120,1997111200,138N,648E,55
120,1997111206,141N,645E,55
120,1997111212,144N,642E,55
120,1997111218,146N,637E,50
120,1997111300,146N,632E,40
120,1997111306,146N,626E,35
120,1997111312,145N,619E,35
120,1997111318,142N,612E,30
120,1997111400,137N,604E,30
121,1998051300,40N,855E,15
121,1998051306,52N,860E,20
121,1998051312,62N,864E,20
121,1998051318,73N,867E,20
121,1998051400,82N,866E,20
121,1998051406,89N,861E,20
121,1998051412,93N,853E,20
121,1998051418,94N,844E,20
121,1998051500,95N,836E,20
121,1998051506,97N,825E,20
121,1998051512,99N,815E,20
121,1998051518,101N,806E,25
121,1998051600,105N,803E,25
121,1998051606,110N,805E,25
121,1998051612,114N,819E,25
121,1998051618,122N,836E,25
121,1998051700,129N,850E,25
121,1998051706,136N,863E,25
121,1998051712,141N,871E,25
121,1998051718,145N,877E,25
121,1998051800,151N,884E,25
121,1998051806,159N,889E,30
121,1998051812,170N,893E,30
121,1998051818,180N,896E,35
121,1998051900,191N,900E,40
121,1998051906,202N,904E,45
121,1998051912,209N,908E,55
121,1998051918,213N,911E,60
121,1998052000,219N,915E,70
121,1998052006,225N,920E,60
121,1998052012,238N,929E,40
121,1998052018,243N,938E,25
122,1998052706,112N,614E,30
122,1998052712,119N,609E,30
122,1998052718,125N,606E,30
122,1998052800,128N,604E,35
122,1998052806,134N,597E,35
122,1998052812,136N,593E,35
122,1998052818,139N,591E,30
122,1998052900,143N,590E,30
123,1998060106,106N,747E,25
123,1998060112,107N,744E,30
123,1998060118,107N,742E,35
123,1998060200,108N,739E,35
123,1998060206,108N,737E,35
123,1998060212,108N,734E,35
123,1998060218,108N,730E,35
123,1998060300,109N,727E,35
123,1998060306,110N,723E,35
123,1998060312,110N,720E,30
123,1998060318,111N,718E,30
123,1998060400,112N,716E,30
123,1998060406,113N,714E,30
123,1998060412,114N,712E,30
123,1998060418,115N,710E,30
123,1998060500,116N,708E,35
123,1998060506,117N,705E,40
123,1998060512,119N,701E,50
123,1998060518,120N,697E,50
123,1998060600,122N,695E,55
123,1998060606,125N,693E,70
123,1998060612,131N,689E,70
123,1998060618,137N,685E,70
123,1998060700,143N,682E,75
123,1998060706,150N,679E,75
123,1998060712,158N,677E,80
123,1998060718,166N,677E,90
123,1998060800,176N,677E,95
123,1998060806,186N,677E,100
123,1998060812,196N,678E,95
123,1998060818,205N,682E,95
123,1998060900,215N,690E,105
123,1998060906,228N,699E,80
123,1998060912,240N,709E,60
124,1998092818,184N,677E,25
124,1998092900,184N,675E,25
124,1998092906,184N,673E,25
124,1998092912,183N,668E,25
124,1998092918,182N,664E,30
124,1998093000,182N,657E,35
124,1998093006,182N,648E,35
124,1998093012,181N,642E,35
124,1998093018,179N,636E,30
124,1998100100,177N,632E,30
125,1998101500,171N,622E,20
125,1998101506,171N,630E,25
125,1998101512,171N,638E,25
125,1998101518,170N,648E,25
125,1998101600,172N,657E,35
125,1998101606,177N,671E,35
125,1998101612,184N,685E,35
125,1998101618,194N,690E,35
125,1998101700,202N,693E,35
125,1998101706,207N,695E,35
125,1998101712,211N,697E,30
125,1998101718,216N,702E,25
125,1998101800,218N,707E,25
126,1998111300,114N,873E,20
126,1998111306,117N,875E,25
126,1998111312,121N,874E,25
126,1998111318,126N,870E,30
126,1998111400,133N,865E,40
126,1998111406,144N,858E,55
126,1998111412,151N,851E,65
126,1998111418,156N,845E,70
126,1998111500,161N,839E,70
126,1998111506,168N,833E,75
126,1998111512,178N,827E,85
126,1998111518,196N,824E,75
126,1998111600,222N,821E,50
127,1998111600,101N,1023E,25
127,1998111606,102N,1013E,25
127,1998111612,102N,1006E,25
127,1998111618,103N,999E,25
127,1998111700,103N,990E,25
127,1998111706,104N,980E,25
127,1998111712,104N,972E,25
127,1998111718,104N,964E,25
127,1998111800,104N,955E,25
127,1998111806,105N,947E,25
127,1998111812,106N,941E,25
127,1998111818,110N,934E,25
127,1998111900,114N,929E,25
127,1998111906,119N,922E,25
127,1998111912,125N,913E,25
127,1998111918,132N,902E,25
127,1998112000,140N,890E,35
127,1998112006,149N,882E,55
127,1998112012,157N,879E,55
127,1998112018,163N,878E,55
127,1998112100,168N,876E,55
127,1998112106,177N,872E,60
127,1998112112,187N,872E,65
127,1998112118,194N,875E,65
127,1998112200,197N,877E,75
127,1998112206,203N,881E,55
127,1998112212,212N,890E,40
127,1998112218,220N,900E,35
127,1998112300,228N,911E,35
128,1998121118,103N,719E,20
128,1998121200,103N,708E,25
128,1998121206,103N,699E,25
128,1998121212,103N,693E,25
128,1998121218,104N,689E,30
128,1998121300,105N,686E,35
128,1998121306,108N,681E,45
128,1998121312,111N,676E,45
128,1998121318,116N,673E,50
128,1998121400,123N,672E,55
128,1998121406,130N,670E,60
128,1998121412,140N,668E,60
128,1998121418,153N,665E,60
128,1998121500,162N,661E,60
128,1998121506,168N,658E,65
128,1998121512,171N,655E,65
128,1998121518,175N,645E,65
128,1998121600,180N,635E,45
128,1998121606,180N,624E,40
128,1998121612,180N,613E,40
128,1998121618,181N,600E,40
128,1998121700,183N,588E,35
128,1998121706,187N,574E,35
128,1998121712,195N,563E,30
128,1998121718,204N,555E,25
129,1999013012,77N,920E,20
129,1999013018,80N,918E,25
129,1999013100,83N,912E,25
129,1999013106,84N,906E,25
129,1999013112,84N,900E,25
129,1999013118,83N,892E,25
129,1999020100,81N,885E,25
129,1999020106,81N,877E,25
129,1999020112,82N,870E,25
129,1999020118,86N,864E,25
129,1999020200,91N,857E,25
129,1999020206,96N,852E,35
129,1999020212,100N,849E,35
129,1999020218,104N,847E,35
129,1999020300,106N,846E,35
129,1999020306,108N,845E,40
129,1999020312,110N,844E,40
129,1999020318,111N,843E,35
129,1999020400,113N,842E,35
129,1999020406,115N,841E,35
129,1999020412,118N,840E,25
129,1999020418,120N,840E,30
130,1999051500,120N,725E,25
130,1999051506,121N,725E,25
130,1999051512,122N,725E,25
130,1999051518,123N,725E,25
130,1999051600,124N,724E,30
130,1999051606,126N,722E,30
130,1999051612,131N,717E,35
130,1999051618,138N,710E,35
130,1999051700,145N,703E,45
130,1999051706,152N,697E,65
130,1999051712,157N,691E,70
130,1999051718,163N,686E,90
130,1999051800,171N,681E,90
130,1999051806,180N,677E,95
130,1999051812,189N,673E,100
130,1999051818,196N,672E,105
130,1999051900,204N,671E,110
130,1999051906,211N,671E,110
130,1999051912,218N,673E,110
130,1999051918,225N,676E,110
130,1999052000,231N,679E,110
130,1999052006,236N,682E,110
130,1999052012,240N,683E,100
130,1999052018,244N,687E,100
130,1999052100,247N,691E,90
130,1999052106,250N,696E,65
130,1999052112,256N,702E,55
130,1999052118,260N,707E,55
131,1999060806,185N,914E,20
131,1999060812,185N,912E,25
131,1999060818,185N,910E,25
131,1999060900,186N,909E,25
131,1999060906,189N,907E,25
131,1999060912,193N,905E,25
131,1999060918,199N,903E,25
131,1999061000,203N,900E,25
131,1999061006,207N,895E,25
131,1999061012,211N,884E,35
131,1999061018,221N,872E,35
131,1999061100,229N,858E,25
131,1999061106,235N,853E,20
131,1999061112,242N,848E,20
131,1999061118,250N,844E,20
132,1999101500,145N,927E,20
132,1999101506,152N,914E,25
132,1999101512,154N,902E,30
132,1999101518,158N,893E,45
132,1999101600,162N,883E,45
132,1999101606,166N,874E,55
132,1999101612,171N,865E,65
132,1999101618,175N,858E,80
132,1999101700,177N,853E,120
132,1999101706,180N,849E,120
132,1999101712,185N,847E,120
132,1999101718,192N,847E,90
132,1999101800,201N,846E,90
132,1999101806,211N,845E,65
132,1999101812,224N,847E,40
133,1999102500,115N,992E,25
133,1999102506,120N,979E,25
133,1999102512,127N,969E,25
133,1999102518,132N,963E,25
133,1999102600,138N,955E,35
133,1999102606,143N,949E,35
133,1999102612,150N,939E,45
133,1999102618,156N,931E,50
133,1999102700,160N,923E,65
133,1999102706,164N,915E,75
133,1999102712,167N,909E,90
133,1999102718,170N,902E,95
133,1999102800,176N,891E,100
133,1999102806,181N,883E,115
133,1999102812,186N,877E,135
133,1999102818,191N,872E,140
133,1999102900,196N,867E,140
133,1999102906,200N,863E,135
133,1999102912,204N,860E,115
133,1999102918,206N,860E,100
133,1999103000,206N,859E,80
133,1999103006,205N,858E,55
133,1999103012,203N,858E,45
133,1999103018,202N,859E,45
133,1999103100,199N,859E,40
133,1999103106,196N,859E,40
133,1999103112,192N,858E,35
133,1999103118,190N,856E,35
133,1999110100,189N,855E,30
133,1999110106,186N,853E,25
133,1999110112,179N,851E,25
133,1999110118,170N,849E,25
133,1999110200,161N,848E,25
133,1999110206,159N,847E,20
133,1999110212,158N,845E,15
133,1999110218,157N,841E,15
133,1999110300,158N,837E,15
133,1999110306,160N,833E,15
134,2000101418,147N,890E,25
134,2000101500,146N,884E,25
134,2000101506,145N,877E,25
134,2000101512,144N,871E,25
134,2000101518,143N,865E,25
134,2000101600,142N,860E,35
134,2000101606,141N,855E,35
134,2000101612,141N,851E,35
134,2000101618,140N,848E,35
134,2000101700,140N,844E,35
134,2000101706,140N,841E,35
134,2000101712,141N,839E,30
134,2000101718,143N,837E,30
134,2000101800,146N,834E,30
134,2000101806,149N,831E,30
134,2000101812,151N,827E,25
134,2000101818,153N,820E,25
135,2000102518,159N,899E,25
135,2000102600,163N,893E,25
135,2000102606,163N,884E,30
135,2000102612,165N,879E,30
135,2000102618,170N,877E,30
135,2000102700,179N,877E,30
135,2000102706,188N,880E,30
135,2000102712,195N,882E,30
135,2000102718,203N,884E,35
135,2000102800,218N,889E,35
135,2000102806,233N,898E,20
136,2000112606,88N,914E,30
136,2000112612,93N,903E,35
136,2000112618,98N,892E,35
136,2000112700,103N,881E,35
136,2000112706,107N,869E,45
136,2000112712,110N,858E,45
136,2000112718,112N,845E,50
136,2000112800,116N,836E,55
136,2000112806,116N,825E,55
136,2000112812,115N,819E,65
136,2000112818,115N,814E,65
136,2000112900,115N,808E,65
136,2000112906,116N,803E,65
136,2000112912,116N,797E,65
136,2000112918,115N,787E,55
136,2000113000,114N,779E,45
136,2000113006,114N,773E,35
136,2000113012,115N,765E,30
136,2000113018,115N,757E,25
136,2000120100,115N,751E,30
136,2000120106,116N,744E,30
136,2000120112,117N,739E,25
136,2000120118,118N,732E,30
136,2000120200,119N,722E,30
136,2000120206,118N,704E,30
136,2000120212,117N,698E,30
136,2000120218,116N,690E,30
136,2000120300,113N,685E,30
136,2000120306,112N,668E,35
136,2000120312,112N,657E,35
136,2000120318,108N,644E,30
136,2000120400,110N,632E,30
136,2000120406,103N,619E,30
136,2000120412,99N,606E,25
136,2000120418,96N,594E,25
136,2000120500,95N,584E,25
136,2000120506,93N,575E,25
136,2000120512,91N,566E,25
136,2000120600,80N,545E,25
137,2000122306,73N,854E,30
137,2000122312,76N,850E,30
137,2000122318,77N,846E,30
137,2000122400,78N,843E,30
137,2000122406,79N,841E,30
137,2000122412,79N,839E,30
137,2000122418,80N,838E,35
137,2000122500,81N,837E,40
137,2000122506,82N,836E,45
137,2000122512,83N,834E,50
137,2000122518,84N,830E,55
137,2000122600,86N,823E,60
137,2000122606,86N,818E,60
137,2000122612,85N,810E,65
137,2000122618,83N,803E,60
137,2000122700,81N,798E,60
137,2000122706,81N,792E,55
137,2000122712,81N,788E,50
137,2000122718,82N,784E,45
137,2000122800,83N,780E,40
137,2000122806,85N,777E,30
137,2000122812,86N,775E,30
138,2001052106,137N,681E,25
138,2001052112,137N,690E,30
138,2001052118,137N,699E,35
138,2001052200,139N,706E,45
138,2001052206,141N,712E,60
138,2001052212,145N,716E,65
138,2001052218,149N,717E,70
138,2001052300,154N,714E,75
138,2001052306,157N,709E,80
138,2001052312,159N,704E,85
138,2001052318,164N,702E,95
138,2001052400,167N,698E,100
138,2001052406,168N,690E,110
138,2001052412,168N,682E,110
138,2001052418,169N,681E,100
138,2001052500,170N,680E,90
138,2001052506,172N,678E,90
138,2001052512,172N,676E,80
138,2001052518,171N,677E,75
138,2001052600,170N,679E,65
138,2001052606,172N,678E,60
138,2001052612,176N,678E,55
138,2001052618,180N,677E,50
138,2001052700,183N,676E,50
138,2001052706,186N,676E,45
138,2001052712,190N,676E,45
138,2001052718,195N,677E,40
138,2001052800,199N,677E,40
138,2001052806,202N,682E,30
138,2001052812,210N,684E,30
138,2001052818,218N,679E,25
138,2001052900,223N,677E,25
138,2001052906,228N,682E,20
138,2001052912,234N,688E,55
139,2001092400,166N,698E,25
139,2001092406,167N,695E,25
139,2001092412,168N,692E,25
139,2001092418,168N,689E,25
139,2001092500,169N,687E,30
139,2001092506,171N,684E,30
139,2001092512,173N,681E,25
139,2001092518,175N,677E,30
139,2001092600,178N,672E,30
139,2001092606,182N,666E,35
139,2001092612,185N,659E,35
139,2001092618,187N,651E,35
139,2001092700,188N,643E,35
139,2001092706,189N,636E,30
139,2001092712,190N,630E,30
139,2001092718,191N,625E,30
139,2001092800,192N,620E,20
139,2001092806,192N,615E,20
139,2001092812,194N,611E,20
140,2001100806,177N,708E,25
140,2001100812,179N,702E,25
140,2001100818,181N,698E,25
140,2001100900,183N,695E,25
140,2001100906,186N,693E,30
140,2001100912,186N,688E,35
140,2001100918,183N,684E,30
140,2001101000,180N,681E,30
140,2001101006,178N,679E,25
140,2001101012,181N,677E,20
140,2001101018,186N,675E,25
140,2001101100,186N,670E,25
140,2001101106,187N,664E,25
140,2001101112,187N,661E,15
140,2001101118,188N,661E,20
140,2001101200,189N,662E,20
140,2001101206,190N,663E,20
140,2001101212,193N,663E,20
140,2001101218,196N,662E,20
140,2001101300,198N,658E,20
140,2001101306,200N,650E,20
141,2001110900,120N,836E,25
141,2001110906,129N,830E,25
141,2001110912,132N,827E,25
141,2001110918,136N,824E,25
141,2001111000,138N,822E,25
141,2001111006,141N,821E,25
141,2001111012,144N,821E,30
141,2001111018,148N,822E,30
141,2001111100,151N,827E,30
141,2001111106,154N,834E,30
141,2001111112,156N,842E,30
141,2001111118,160N,849E,30
141,2001111200,166N,855E,30
141,2001111206,173N,857E,20
142,2002050518,86N,677E,25
142,2002050600,87N,672E,25
142,2002050606,92N,665E,30
142,2002050612,103N,660E,30
142,2002050618,115N,657E,30
142,2002050700,123N,648E,40
142,2002050706,126N,640E,40
142,2002050712,126N,633E,40
142,2002050718,126N,627E,35
142,2002050800,129N,620E,35
142,2002050806,132N,611E,35
142,2002050812,134N,604E,35
142,2002050818,138N,596E,35
142,2002050900,142N,587E,40
142,2002050906,146N,577E,45
142,2002050912,150N,565E,45
142,2002050918,153N,553E,45
142,2002051000,157N,544E,45
142,2002051006,160N,538E,40
142,2002051012,165N,533E,35
142,2002051018,174N,531E,30
143,2002050906,84N,955E,25
143,2002050912,89N,951E,30
143,2002050918,94N,951E,30
143,2002051000,99N,951E,30
143,2002051006,105N,953E,30
143,2002051012,110N,955E,35
143,2002051018,115N,955E,35
143,2002051100,121N,954E,35
143,2002051106,129N,954E,45
143,2002051112,140N,955E,45
143,2002051118,153N,958E,45
143,2002051200,168N,962E,35
143,2002051206,183N,966E,25
143,2002051212,192N,974E,15
144,2002110918,117N,825E,25
144,2002111000,119N,825E,25
144,2002111006,121N,825E,25
144,2002111012,125N,826E,25
144,2002111018,131N,829E,25
144,2002111100,136N,835E,30
144,2002111106,143N,843E,30
144,2002111112,153N,850E,35
144,2002111118,165N,856E,35
144,2002111200,178N,863E,35
144,2002111206,208N,874E,55
144,2002111212,232N,892E,30
145,2002112218,95N,888E,25
145,2002112300,101N,887E,25
145,2002112306,107N,887E,25
145,2002112312,115N,887E,35
145,2002112318,123N,887E,45
145,2002112400,133N,886E,45
145,2002112406,141N,885E,40
145,2002112412,144N,884E,35
145,2002112418,146N,883E,35
145,2002112500,148N,882E,35
145,2002112506,151N,879E,35
145,2002112512,152N,874E,35
146,2002122106,19N,787E,25
146,2002122112,22N,789E,25
146,2002122118,26N,794E,25
146,2002122200,30N,799E,25
146,2002122206,34N,804E,25
146,2002122212,35N,806E,25
146,2002122218,37N,807E,30
146,2002122300,39N,808E,30
146,2002122306,42N,810E,30
146,2002122312,47N,814E,30
146,2002122318,51N,820E,35
146,2002122400,55N,826E,35
146,2002122406,58N,832E,35
146,2002122412,62N,839E,35
146,2002122418,67N,846E,35
146,2002122500,71N,851E,35
146,2002122506,76N,856E,35
146,2002122512,80N,861E,35
146,2002122518,82N,867E,30
147,2003050812,50N,913E,15
147,2003050818,48N,912E,20
147,2003050900,45N,911E,20
147,2003050906,42N,910E,25
147,2003050912,44N,907E,25
147,2003050918,51N,904E,25
147,2003051000,60N,902E,25
147,2003051006,69N,899E,25
147,2003051012,78N,895E,30
147,2003051018,87N,887E,35
147,2003051100,96N,880E,45
147,2003051106,104N,874E,55
147,2003051112,106N,868E,60
147,2003051118,107N,863E,60
147,2003051200,104N,864E,60
147,2003051206,109N,864E,55
147,2003051212,113N,867E,55
147,2003051218,118N,868E,55
147,2003051300,123N,864E,55
147,2003051306,126N,861E,55
147,2003051312,129N,860E,50
147,2003051318,132N,859E,55
147,2003051400,137N,859E,45
147,2003051406,142N,860E,45
147,2003051412,145N,864E,40
147,2003051418,147N,867E,35
147,2003051500,148N,863E,35
147,2003051506,144N,862E,35
147,2003051512,143N,865E,35
147,2003051518,144N,868E,35
147,2003051600,145N,871E,40
147,2003051606,142N,871E,45
147,2003051612,141N,868E,45
147,2003051618,137N,868E,40
147,2003051700,133N,874E,40
147,2003051706,131N,883E,40
147,2003051712,133N,893E,40
147,2003051718,137N,902E,30
147,2003051800,143N,910E,30
147,2003051806,152N,915E,30
147,2003051812,159N,923E,30
147,2003051818,167N,930E,30
147,2003051900,175N,932E,35
147,2003051906,183N,933E,45
147,2003051912,190N,937E,45
147,2003051918,199N,941E,40
148,2003111012,87N,671E,15
148,2003111018,85N,664E,15
148,2003111100,83N,657E,15
148,2003111106,80N,651E,15
148,2003111112,76N,642E,15
148,2003111118,71N,630E,15
148,2003111200,65N,616E,20
148,2003111206,62N,606E,25
148,2003111212,61N,600E,30
148,2003111218,62N,594E,45
148,2003111300,62N,588E,55
148,2003111306,62N,582E,60
148,2003111312,61N,576E,65
148,2003111318,61N,570E,70
148,2003111400,59N,562E,75
148,2003111406,57N,557E,80
148,2003111412,58N,552E,65
148,2003111418,59N,548E,50
148,2003111500,60N,546E,40
148,2003111506,60N,544E,30
148,2003111512,60N,541E,30
148,2003111518,60N,538E,30
148,2003111600,59N,535E,30
148,2003111606,58N,532E,30
148,2003111612,56N,528E,30
148,2003111618,50N,523E,30
148,2003111700,44N,517E,30
148,2003111706,37N,515E,30
148,2003111712,32N,515E,30
148,2003111718,27N,516E,30
148,2003111800,25N,518E,25
148,2003111806,24N,520E,25
149,2003121106,45N,917E,25
149,2003121112,50N,907E,25
149,2003121118,56N,898E,25
149,2003121200,64N,890E,25
149,2003121206,73N,889E,25
149,2003121212,77N,887E,25
149,2003121218,79N,884E,30
149,2003121300,81N,881E,30
149,2003121306,84N,875E,30
149,2003121312,89N,867E,35
149,2003121318,93N,861E,35
149,2003121400,100N,855E,35
149,2003121406,108N,847E,45
149,2003121412,114N,840E,45
149,2003121418,124N,832E,45
149,2003121500,135N,823E,50
149,2003121506,147N,814E,55
149,2003121512,156N,811E,55
149,2003121518,166N,811E,50
149,2003121600,177N,813E,35
149,2003121606,184N,816E,30
150,2004050400,111N,743E,20
150,2004050406,112N,739E,25
150,2004050412,114N,736E,30
150,2004050418,116N,733E,30
150,2004050500,116N,729E,30
150,2004050506,114N,727E,35
150,2004050512,111N,725E,35
150,2004050518,108N,732E,35
150,2004050600,111N,733E,35
150,2004050606,113N,733E,40
150,2004050612,115N,733E,40
150,2004050618,119N,731E,40
150,2004050700,122N,728E,45
150,2004050706,125N,725E,45
150,2004050712,127N,729E,35
150,2004050718,124N,731E,35
150,2004050800,127N,735E,35
150,2004050806,132N,735E,45
150,2004050812,137N,732E,45
150,2004050818,141N,729E,45
150,2004050900,145N,725E,40
150,2004050906,152N,718E,35
150,2004050912,164N,704E,30
151,2004051418,148N,897E,15
151,2004051500,149N,904E,15
151,2004051506,149N,913E,15
151,2004051512,154N,921E,20
151,2004051518,161N,920E,25
151,2004051600,168N,922E,25
151,2004051606,175N,918E,25
151,2004051612,180N,911E,25
151,2004051618,181N,903E,30
151,2004051700,180N,898E,35
151,2004051706,182N,893E,35
151,2004051712,184N,888E,35
151,2004051718,186N,882E,35
151,2004051800,179N,886E,35
151,2004051806,187N,892E,40
151,2004051812,188N,902E,45
151,2004051818,195N,910E,55
151,2004051900,198N,920E,65
151,2004051906,201N,931E,65
151,2004051912,209N,947E,55
151,2004051918,218N,963E,30
152,2004093006,163N,690E,20
152,2004093012,171N,682E,20
152,2004093018,178N,673E,25
152,2004100100,185N,670E,30
152,2004100106,192N,666E,30
152,2004100112,199N,664E,30
152,2004100118,205N,666E,35
152,2004100200,210N,669E,35
152,2004100206,215N,672E,35
152,2004100212,221N,676E,35
152,2004100218,226N,681E,30
152,2004100300,229N,685E,25
152,2004100306,233N,683E,30
152,2004100312,234N,679E,30
152,2004100318,231N,675E,30
152,2004100400,225N,674E,25
152,2004100406,219N,673E,25
152,2004100412,213N,672E,25
152,2004100418,208N,672E,25
152,2004100500,204N,677E,25
152,2004100506,199N,678E,25
152,2004100512,194N,678E,25
152,2004100518,191N,679E,20
152,2004100600,188N,680E,20
152,2004100606,186N,680E,20
152,2004100612,184N,681E,20
152,2004100618,182N,682E,25
152,2004100700,180N,683E,25
152,2004100706,179N,685E,25
152,2004100712,181N,688E,25
152,2004100718,183N,686E,25
152,2004100800,186N,686E,25
152,2004100806,189N,686E,25
152,2004100812,191N,688E,25
152,2004100818,194N,689E,25
152,2004100900,196N,691E,25
152,2004100906,199N,693E,25
152,2004100912,204N,696E,25
152,2004100918,209N,702E,25
152,2004101000,210N,707E,25
153,2004110112,94N,678E,20
153,2004110118,100N,671E,20
153,2004110200,104N,663E,20
153,2004110206,113N,664E,25
153,2004110212,121N,666E,25
153,2004110218,127N,670E,25
153,2004110300,133N,672E,25
153,2004110306,138N,669E,25
153,2004110312,143N,667E,25
153,2004110318,148N,666E,25
153,2004110400,148N,663E,30
153,2004110406,147N,660E,35
153,2004110412,145N,658E,35
153,2004110418,142N,657E,35
153,2004110500,140N,654E,35
153,2004110506,139N,648E,40
153,2004110512,142N,642E,40
153,2004110518,143N,634E,40
153,2004110600,145N,625E,35
153,2004110606,147N,616E,35
153,2004110612,149N,606E,35
153,2004110618,150N,595E,35
153,2004110700,150N,584E,35
153,2004110706,142N,576E,35
153,2004110712,134N,568E,25
153,2004110718,128N,559E,25
153,2004110800,124N,549E,25
153,2004110806,122N,538E,25
153,2004110812,119N,527E,25
154,2004112700,16N,724E,20
154,2004112706,15N,715E,20
154,2004112712,12N,707E,20
154,2004112718,9N,699E,30
154,2004112800,7N,690E,35
154,2004112806,8N,683E,40
154,2004112812,11N,675E,45
154,2004112818,15N,667E,50
154,2004112900,20N,659E,60
154,2004112906,27N,650E,65
154,2004112912,35N,643E,65
154,2004112918,43N,636E,55
154,2004113000,51N,629E,60
154,2004113006,57N,618E,65
154,2004113012,61N,608E,65
154,2004113018,65N,599E,65
154,2004120100,70N,594E,60
154,2004120106,75N,589E,55
154,2004120112,78N,582E,50
154,2004120118,78N,574E,45
154,2004120200,79N,565E,45
154,2004120206,82N,556E,45
154,2004120212,82N,550E,40
154,2004120218,82N,544E,40
154,2004120300,83N,539E,40
154,2004120306,83N,534E,40
154,2004120312,82N,529E,35
154,2004120318,79N,521E,30
154,2004120400,75N,513E,30
154,2004120406,69N,503E,30
154,2004120412,61N,492E,25
